Documet1,Document2,K,ShinglesJaccard,AproxSim
"1-Pride-Perjudice","8-Pride-Perjudice",2,0.359684,0.364339
"1-Pride-Perjudice","9-Don-Quijote",2,0.0874126,0.137777
"1-Pride-Perjudice","9-Mare-Balena",2,0.1,0.192197
"1-Pride-Perjudice","9-Pride-Perjudice",2,0.149635,0.163077
"10-Don-Quijote","10-Mare-Balena",2,0.410557,0.735659
"10-Don-Quijote","10-Pride-Perjudice",2,0.107744,0.18456
"10-Don-Quijote","11-Don-Quijote",2,0.041841,0.038871
"10-Don-Quijote","11-Mare-Balena",2,0.0306122,0.0420017
"10-Don-Quijote","11-Pride-Perjudice",2,0.222591,0.325472
"10-Don-Quijote","12-Don-Quijote",2,0.0676157,0.0676157
"10-Don-Quijote","12-Mare-Balena",2,0.301948,0.486812
"10-Don-Quijote","12-Pride-Perjudice",2,0.4,0.753504
"10-Don-Quijote","13-Don-Quijote",2,0.122137,0.133469
"10-Don-Quijote","13-Mare-Balena",2,0.0714286,0.0550688
"10-Don-Quijote","13-Pride-Perjudice",2,0.369369,0.674696
"10-Don-Quijote","14-Don-Quijote",2,0.187919,0.18014
"10-Don-Quijote","14-Mare-Balena",2,0.489676,0.81096
"10-Don-Quijote","14-Pride-Perjudice",2,0.0555556,0.0586352
"10-Don-Quijote","15-Don-Quijote",2,0.285141,0.32391
"10-Don-Quijote","15-Mare-Balena",2,0.108247,0.16566
"10-Don-Quijote","15-Pride-Perjudice",2,0.355556,0.592713
"10-Don-Quijote","16-Don-Quijote",2,0.593525,0.596529
"10-Don-Quijote","16-Mare-Balena",2,0.244068,0.395928
"10-Don-Quijote","16-Pride-Perjudice",2,0.0621469,0.0926615
"10-Don-Quijote","17-Don-Quijote",2,0.387097,0.365465
"10-Don-Quijote","17-Mare-Balena",2,0.14726,0.215885
"10-Don-Quijote","17-Pride-Perjudice",2,0.149007,0.283646
"10-Don-Quijote","18-Don-Quijote",2,0.115854,0.114717
"10-Don-Quijote","18-Mare-Balena",2,0.142857,0.267788
"10-Don-Quijote","18-Pride-Perjudice",2,0.14786,0.192545
"10-Don-Quijote","19-Don-Quijote",2,0.197115,0.206175
"10-Don-Quijote","19-Mare-Balena",2,0.123457,0.18852
"10-Don-Quijote","19-Pride-Perjudice",2,0.0268199,0.0600639
"10-Don-Quijote","2-Don-Quijote",2,0.00469484,0.00355468
"10-Don-Quijote","2-Mare-Balena",2,0.24026,0.374664
"10-Don-Quijote","2-Pride-Perjudice",2,0.0947368,0.0969558
"10-Don-Quijote","20-Don-Quijote",2,0.0181818,0.0133952
"10-Don-Quijote","20-Mare-Balena",2,0.35786,0.545085
"10-Don-Quijote","20-Pride-Perjudice",2,0.22963,0.38547
"10-Don-Quijote","3-Don-Quijote",2,0.375,0.384992
"10-Don-Quijote","3-Mare-Balena",2,0.112,0.145324
"10-Don-Quijote","3-Pride-Perjudice",2,0.0333333,0.0151497
"10-Don-Quijote","4-Don-Quijote",2,0.1,0.0992032
"10-Don-Quijote","4-Mare-Balena",2,0.0449438,0.0896468
"10-Don-Quijote","4-Pride-Perjudice",2,0.172638,0.294119
"10-Don-Quijote","5-Don-Quijote",2,0.158974,0.181243
"10-Don-Quijote","5-Mare-Balena",2,0.390476,0.613651
"10-Don-Quijote","5-Pride-Perjudice",2,0.382609,0.736793
"10-Don-Quijote","6-Don-Quijote",2,0.599251,0.597547
"10-Don-Quijote","6-Mare-Balena",2,0.0264901,0.104308
"10-Don-Quijote","6-Pride-Perjudice",2,0.0740741,0.0795761
"10-Don-Quijote","7-Don-Quijote",2,0.113208,0.0865063
"10-Don-Quijote","7-Mare-Balena",2,0.276451,0.496938
"10-Don-Quijote","7-Pride-Perjudice",2,0.021978,0.0516086
"10-Don-Quijote","8-Don-Quijote",2,0.192308,0.15958
"10-Don-Quijote","8-Mare-Balena",2,0.284047,0.397673
"10-Don-Quijote","8-Pride-Perjudice",2,0.219124,0.361551
"10-Don-Quijote","9-Don-Quijote",2,0.151899,0.156274
"10-Don-Quijote","9-Mare-Balena",2,0.044,0.0529784
"10-Don-Quijote","9-Pride-Perjudice",2,0.154472,0.3141
"10-Mare-Balena","10-Pride-Perjudice",2,0.00826446,0.0250199
"10-Mare-Balena","11-Don-Quijote",2,0.355623,0.487965
"10-Mare-Balena","11-Mare-Balena",2,0.296928,0.320124
"10-Mare-Balena","11-Pride-Perjudice",2,0.00970874,0.00628777
"10-Mare-Balena","12-Don-Quijote",2,0.386707,0.548646
"10-Mare-Balena","12-Mare-Balena",2,0.103175,0.118279
"10-Mare-Balena","12-Pride-Perjudice",2,0.0192308,0.0785774
"10-Mare-Balena","13-Don-Quijote",2,0.0728477,0.0638025
"10-Mare-Balena","13-Mare-Balena",2,0.0722892,0.0752315
"10-Mare-Balena","13-Pride-Perjudice",2,0.338068,0.548876
"10-Mare-Balena","14-Don-Quijote",2,0.220588,0.242589
"10-Mare-Balena","14-Mare-Balena",2,0.459459,0.464062
"10-Mare-Balena","14-Pride-Perjudice",2,0.0173611,0.0314266
"10-Mare-Balena","15-Don-Quijote",2,0.167539,0.21152
"10-Mare-Balena","15-Mare-Balena",2,0.425993,0.436957
"10-Mare-Balena","15-Pride-Perjudice",2,0.025974,0.0556422
"10-Mare-Balena","16-Don-Quijote",2,0.229885,0.288602
"10-Mare-Balena","16-Mare-Balena",2,0.229167,0.266097
"10-Mare-Balena","16-Pride-Perjudice",2,0.0278884,0.0435881
"10-Mare-Balena","17-Don-Quijote",2,0.045614,0.0532618
"10-Mare-Balena","17-Mare-Balena",2,0.920886,0.918186
"10-Mare-Balena","17-Pride-Perjudice",2,0.239344,0.380341
"10-Mare-Balena","18-Don-Quijote",2,0.0595238,0.0754775
"10-Mare-Balena","18-Mare-Balena",2,0.123506,0.12709
"10-Mare-Balena","18-Pride-Perjudice",2,0.264045,0.432315
"10-Mare-Balena","19-Don-Quijote",2,0.335404,0.451203
"10-Mare-Balena","19-Mare-Balena",2,0.168421,0.166484
"10-Mare-Balena","19-Pride-Perjudice",2,0.00775194,0.00625092
"10-Mare-Balena","2-Don-Quijote",2,0.166667,0.18108
"10-Mare-Balena","2-Mare-Balena",2,0.820189,0.820189
"10-Mare-Balena","2-Pride-Perjudice",2,0.308917,0.472552
"10-Mare-Balena","20-Don-Quijote",2,0.125,0.172709
"10-Mare-Balena","20-Mare-Balena",2,0.25,0.210108
"10-Mare-Balena","20-Pride-Perjudice",2,0.297546,0.480867
"10-Mare-Balena","3-Don-Quijote",2,0.435435,0.600723
"10-Mare-Balena","3-Mare-Balena",2,0.211538,0.24523
"10-Mare-Balena","3-Pride-Perjudice",2,0.027027,0.011419
"10-Mare-Balena","4-Don-Quijote",2,0.0689655,0.105866
"10-Mare-Balena","4-Mare-Balena",2,0.0252101,0.0342716
"10-Mare-Balena","4-Pride-Perjudice",2,0.19661,0.376379
"10-Mare-Balena","5-Don-Quijote",2,0.166667,0.188576
"10-Mare-Balena","5-Mare-Balena",2,0.136095,0.158255
"10-Mare-Balena","5-Pride-Perjudice",2,0.26259,0.381221
"10-Mare-Balena","6-Don-Quijote",2,0.228311,0.268472
"10-Mare-Balena","6-Mare-Balena",2,0.0128617,0.0126152
"10-Mare-Balena","6-Pride-Perjudice",2,0.421751,0.70579
"10-Mare-Balena","7-Don-Quijote",2,0.548209,0.790816
"10-Mare-Balena","7-Mare-Balena",2,0.662338,0.671652
"10-Mare-Balena","7-Pride-Perjudice",2,0.431694,0.664943
"10-Mare-Balena","8-Don-Quijote",2,0.191304,0.237205
"10-Mare-Balena","8-Mare-Balena",2,0.0149254,0.0252556
"10-Mare-Balena","8-Pride-Perjudice",2,0.475578,0.821164
"10-Mare-Balena","9-Don-Quijote",2,0.134831,0.177918
"10-Mare-Balena","9-Mare-Balena",2,0.00362319,0.00630307
"10-Mare-Balena","9-Pride-Perjudice",2,0.417112,0.671924
"10-Pride-Perjudice","11-Don-Quijote",2,0.204403,0.340567
"10-Pride-Perjudice","11-Mare-Balena",2,0.255132,0.434749
"10-Pride-Perjudice","11-Pride-Perjudice",2,0.116279,0.111054
"10-Pride-Perjudice","12-Don-Quijote",2,0.464286,0.798246
"10-Pride-Perjudice","12-Mare-Balena",2,0.00362319,0.00333237
"10-Pride-Perjudice","12-Pride-Perjudice",2,0.147783,0.160474
"10-Pride-Perjudice","13-Don-Quijote",2,0.407821,0.721311
"10-Pride-Perjudice","13-Mare-Balena",2,0.124498,0.155735
"10-Pride-Perjudice","13-Pride-Perjudice",2,0.179856,0.183147
"10-Pride-Perjudice","14-Don-Quijote",2,0.284483,0.502353
"10-Pride-Perjudice","14-Mare-Balena",2,0.0791667,0.0876869
"10-Pride-Perjudice","14-Pride-Perjudice",2,0.131579,0.118128
"10-Pride-Perjudice","15-Don-Quijote",2,0.197802,0.332446
"10-Pride-Perjudice","15-Mare-Balena",2,0.0408163,0.0944206
"10-Pride-Perjudice","15-Pride-Perjudice",2,0.29646,0.322998
"10-Pride-Perjudice","16-Don-Quijote",2,0.320635,0.522378
"10-Pride-Perjudice","16-Mare-Balena",2,0,0.0154346
"10-Pride-Perjudice","16-Pride-Perjudice",2,0.373188,0.385234
"10-Pride-Perjudice","17-Don-Quijote",2,0.0426829,0.0654206
"10-Pride-Perjudice","17-Mare-Balena",2,0.228261,0.343
"10-Pride-Perjudice","17-Pride-Perjudice",2,0.475177,0.473923
"10-Pride-Perjudice","18-Don-Quijote",2,0.134021,0.204687
"10-Pride-Perjudice","18-Mare-Balena",2,0.39521,0.618955
"10-Pride-Perjudice","18-Pride-Perjudice",2,0.167939,0.176999
"10-Pride-Perjudice","19-Don-Quijote",2,0.0820896,0.12125
"10-Pride-Perjudice","19-Mare-Balena",2,0.419444,0.728882
"10-Pride-Perjudice","19-Pride-Perjudice",2,0.339921,0.32291
"10-Pride-Perjudice","2-Don-Quijote",2,0.218978,0.359935
"10-Pride-Perjudice","2-Mare-Balena",2,0.0818182,0.168901
"10-Pride-Perjudice","2-Pride-Perjudice",2,0.0530035,0.0531524
"10-Pride-Perjudice","20-Don-Quijote",2,0.238671,0.383639
"10-Pride-Perjudice","20-Mare-Balena",2,0.230769,0.369048
"10-Pride-Perjudice","20-Pride-Perjudice",2,0.317797,0.3018
"10-Pride-Perjudice","3-Don-Quijote",2,0.16129,0.247031
"10-Pride-Perjudice","3-Mare-Balena",2,0.196667,0.33872
"10-Pride-Perjudice","3-Pride-Perjudice",2,0.528571,0.5263
"10-Pride-Perjudice","4-Don-Quijote",2,0.436314,0.790863
"10-Pride-Perjudice","4-Mare-Balena",2,0.211221,0.327978
"10-Pride-Perjudice","4-Pride-Perjudice",2,0.496644,0.491705
"10-Pride-Perjudice","5-Don-Quijote",2,0.0204082,0.076774
"10-Pride-Perjudice","5-Mare-Balena",2,0.0179211,0.026605
"10-Pride-Perjudice","5-Pride-Perjudice",2,0.136364,0.178782
"10-Pride-Perjudice","6-Don-Quijote",2,0.267974,0.425073
"10-Pride-Perjudice","6-Mare-Balena",2,0.239852,0.342639
"10-Pride-Perjudice","6-Pride-Perjudice",2,0,0.0435481
"10-Pride-Perjudice","7-Don-Quijote",2,0.0903614,0.167993
"10-Pride-Perjudice","7-Mare-Balena",2,0.0440678,0.0565675
"10-Pride-Perjudice","7-Pride-Perjudice",2,0.191837,0.163208
"10-Pride-Perjudice","8-Don-Quijote",2,0.0535714,0.0858096
"10-Pride-Perjudice","8-Mare-Balena",2,0.160584,0.254471
"10-Pride-Perjudice","8-Pride-Perjudice",2,0.354701,0.357253
"10-Pride-Perjudice","9-Don-Quijote",2,0.0790378,0.118871
"10-Pride-Perjudice","9-Mare-Balena",2,0.263158,0.460724
"10-Pride-Perjudice","9-Pride-Perjudice",2,0.118881,0.115955
"11-Don-Quijote","11-Mare-Balena",2,0.348921,0.497336
"11-Don-Quijote","11-Pride-Perjudice",2,0.138889,0.249973
"11-Don-Quijote","12-Don-Quijote",2,0.251337,0.256742
"11-Don-Quijote","12-Mare-Balena",2,0.116105,0.180306
"11-Don-Quijote","12-Pride-Perjudice",2,0.171429,0.32372
"11-Don-Quijote","13-Don-Quijote",2,0.145161,0.0817654
"11-Don-Quijote","13-Mare-Balena",2,0.137143,0.184499
"11-Don-Quijote","13-Pride-Perjudice",2,0.145374,0.300347
"11-Don-Quijote","14-Don-Quijote",2,0.655914,0.655956
"11-Don-Quijote","14-Mare-Balena",2,0.116883,0.146367
"11-Don-Quijote","14-Pride-Perjudice",2,0.107143,0.11963
"11-Don-Quijote","15-Don-Quijote",2,0.391837,0.388569
"11-Don-Quijote","15-Mare-Balena",2,0.305842,0.475657
"11-Don-Quijote","15-Pride-Perjudice",2,0.064257,0.117908
"11-Don-Quijote","16-Don-Quijote",2,0.186747,0.179942
"11-Don-Quijote","16-Mare-Balena",2,0.13198,0.177854
"11-Don-Quijote","16-Pride-Perjudice",2,0.449198,0.931174
"11-Don-Quijote","17-Don-Quijote",2,0.219653,0.230333
"11-Don-Quijote","17-Mare-Balena",2,0.214022,0.324276
"11-Don-Quijote","17-Pride-Perjudice",2,0.272425,0.442455
"11-Don-Quijote","18-Don-Quijote",2,0.505837,0.506713
"11-Don-Quijote","18-Mare-Balena",2,0.532213,0.947705
"11-Don-Quijote","18-Pride-Perjudice",2,0.193182,0.316228
"11-Don-Quijote","19-Don-Quijote",2,0.26776,0.25309
"11-Don-Quijote","19-Mare-Balena",2,0.0571429,0.105094
"11-Don-Quijote","19-Pride-Perjudice",2,0.225092,0.419106
"11-Don-Quijote","2-Don-Quijote",2,0.675,0.672895
"11-Don-Quijote","2-Mare-Balena",2,0.324415,0.51363
"11-Don-Quijote","2-Pride-Perjudice",2,0.042735,0.0685743
"11-Don-Quijote","20-Don-Quijote",2,0.274882,0.290906
"11-Don-Quijote","20-Mare-Balena",2,0.132,0.216822
"11-Don-Quijote","20-Pride-Perjudice",2,0.242236,0.454075
"11-Don-Quijote","3-Don-Quijote",2,0.309179,0.299439
"11-Don-Quijote","3-Mare-Balena",2,0.0793651,0.134932
"11-Don-Quijote","3-Pride-Perjudice",2,0.170124,0.332201
"11-Don-Quijote","4-Don-Quijote",2,0.13125,0.117014
"11-Don-Quijote","4-Mare-Balena",2,0.271777,0.479694
"11-Don-Quijote","4-Pride-Perjudice",2,0.140426,0.220393
"11-Don-Quijote","5-Don-Quijote",2,0.131579,0.130344
"11-Don-Quijote","5-Mare-Balena",2,0.156794,0.23505
"11-Don-Quijote","5-Pride-Perjudice",2,0,0.0155607
"11-Don-Quijote","6-Don-Quijote",2,0.196429,0.195802
"11-Don-Quijote","6-Mare-Balena",2,0.345161,0.589811
"11-Don-Quijote","6-Pride-Perjudice",2,0.371831,0.763833
"11-Don-Quijote","7-Don-Quijote",2,0.0839161,0.0889022
"11-Don-Quijote","7-Mare-Balena",2,0.37092,0.680652
"11-Don-Quijote","7-Pride-Perjudice",2,0.0387097,0.0603277
"11-Don-Quijote","8-Don-Quijote",2,0.391489,0.403691
"11-Don-Quijote","8-Mare-Balena",2,0.176471,0.224061
"11-Don-Quijote","8-Pride-Perjudice",2,0.0149254,0.0211629
"11-Don-Quijote","9-Don-Quijote",2,0.171875,0.143857
"11-Don-Quijote","9-Mare-Balena",2,0.170616,0.280643
"11-Don-Quijote","9-Pride-Perjudice",2,0.0271739,0.0348799
"11-Mare-Balena","11-Pride-Perjudice",2,0.140244,0.169372
"11-Mare-Balena","12-Don-Quijote",2,0.0862069,0.154527
"11-Mare-Balena","12-Mare-Balena",2,0.668852,0.670407
"11-Mare-Balena","12-Pride-Perjudice",2,0.258523,0.420633
"11-Mare-Balena","13-Don-Quijote",2,0.260163,0.312542
"11-Mare-Balena","13-Mare-Balena",2,0.327731,0.308121
"11-Mare-Balena","13-Pride-Perjudice",2,0.056962,0.0973519
"11-Mare-Balena","14-Don-Quijote",2,0.466859,0.670615
"11-Mare-Balena","14-Mare-Balena",2,0.341772,0.327705
"11-Mare-Balena","14-Pride-Perjudice",2,0.426667,0.727547
"11-Mare-Balena","15-Don-Quijote",2,0.407855,0.563907
"11-Mare-Balena","15-Mare-Balena",2,0.141026,0.141811
"11-Mare-Balena","15-Pride-Perjudice",2,0.17737,0.272508
"11-Mare-Balena","16-Don-Quijote",2,0.3,0.38541
"11-Mare-Balena","16-Mare-Balena",2,0.130952,0.135772
"11-Mare-Balena","16-Pride-Perjudice",2,0.107143,0.129307
"11-Mare-Balena","17-Don-Quijote",2,0.427326,0.61999
"11-Mare-Balena","17-Mare-Balena",2,0.202186,0.208896
"11-Mare-Balena","17-Pride-Perjudice",2,0.405405,0.645833
"11-Mare-Balena","18-Don-Quijote",2,0.331104,0.432305
"11-Mare-Balena","18-Mare-Balena",2,0.246914,0.225844
"11-Mare-Balena","18-Pride-Perjudice",2,0.192857,0.320207
"11-Mare-Balena","19-Don-Quijote",2,0.025974,0.0232074
"11-Mare-Balena","19-Mare-Balena",2,0.032,0.0435881
"11-Mare-Balena","19-Pride-Perjudice",2,0.00595238,0.0364488
"11-Mare-Balena","2-Don-Quijote",2,0,0.00604504
"11-Mare-Balena","2-Mare-Balena",2,0.100457,0.0846762
"11-Mare-Balena","2-Pride-Perjudice",2,0.199203,0.240358
"11-Mare-Balena","20-Don-Quijote",2,0.469388,0.645312
"11-Mare-Balena","20-Mare-Balena",2,0.459649,0.469097
"11-Mare-Balena","20-Pride-Perjudice",2,0.12,0.199609
"11-Mare-Balena","3-Don-Quijote",2,0.0516605,0.059256
"11-Mare-Balena","3-Mare-Balena",2,0.192308,0.197721
"11-Mare-Balena","3-Pride-Perjudice",2,0.091954,0.135772
"11-Mare-Balena","4-Don-Quijote",2,0,0.0152927
"11-Mare-Balena","4-Mare-Balena",2,0.776358,0.767877
"11-Mare-Balena","4-Pride-Perjudice",2,0.0592105,0.0969448
"11-Mare-Balena","5-Don-Quijote",2,0.48688,0.672391
"11-Mare-Balena","5-Mare-Balena",2,0.306452,0.284733
"11-Mare-Balena","5-Pride-Perjudice",2,0.03,0.086375
"11-Mare-Balena","6-Don-Quijote",2,0.146018,0.200108
"11-Mare-Balena","6-Mare-Balena",2,0.449057,0.433967
"11-Mare-Balena","6-Pride-Perjudice",2,0.0165017,0.0283427
"11-Mare-Balena","7-Don-Quijote",2,0.103896,0.0983166
"11-Mare-Balena","7-Mare-Balena",2,0.328859,0.344256
"11-Mare-Balena","7-Pride-Perjudice",2,0.0865385,0.120912
"11-Mare-Balena","8-Don-Quijote",2,0.2,0.244222
"11-Mare-Balena","8-Mare-Balena",2,0.169697,0.151556
"11-Mare-Balena","8-Pride-Perjudice",2,0.226667,0.372278
"11-Mare-Balena","9-Don-Quijote",2,0.287066,0.438201
"11-Mare-Balena","9-Mare-Balena",2,0.089172,0.150721
"11-Mare-Balena","9-Pride-Perjudice",2,0,0.0155834
"11-Pride-Perjudice","12-Don-Quijote",2,0.0987654,0.174065
"11-Pride-Perjudice","12-Mare-Balena",2,0.0555556,0.0738508
"11-Pride-Perjudice","12-Pride-Perjudice",2,0.102362,0.128395
"11-Pride-Perjudice","13-Don-Quijote",2,0.196787,0.323993
"11-Pride-Perjudice","13-Mare-Balena",2,0.0848708,0.13019
"11-Pride-Perjudice","13-Pride-Perjudice",2,0.262931,0.292685
"11-Pride-Perjudice","14-Don-Quijote",2,0.313218,0.564283
"11-Pride-Perjudice","14-Mare-Balena",2,0.0648148,0.0798122
"11-Pride-Perjudice","14-Pride-Perjudice",2,0.3125,0.31016
"11-Pride-Perjudice","15-Don-Quijote",2,0.253061,0.342957
"11-Pride-Perjudice","15-Mare-Balena",2,0.206767,0.354583
"11-Pride-Perjudice","15-Pride-Perjudice",2,0.111111,0.131364
"11-Pride-Perjudice","16-Don-Quijote",2,0.121951,0.169016
"11-Pride-Perjudice","16-Mare-Balena",2,0.0145985,0.0265879
"11-Pride-Perjudice","16-Pride-Perjudice",2,0.557971,0.550183
"11-Pride-Perjudice","17-Don-Quijote",2,0.210884,0.337056
"11-Pride-Perjudice","17-Mare-Balena",2,0.114625,0.178683
"11-Pride-Perjudice","17-Pride-Perjudice",2,0.434457,0.440066
"11-Pride-Perjudice","18-Don-Quijote",2,0.04375,0.062341
"11-Pride-Perjudice","18-Mare-Balena",2,0.131206,0.184905
"11-Pride-Perjudice","18-Pride-Perjudice",2,0.246696,0.262829
"11-Pride-Perjudice","19-Don-Quijote",2,0.21374,0.346545
"11-Pride-Perjudice","19-Mare-Balena",2,0.182482,0.243269
"11-Pride-Perjudice","19-Pride-Perjudice",2,0.0979021,0.101909
"11-Pride-Perjudice","2-Don-Quijote",2,0.0989011,0.149227
"11-Pride-Perjudice","2-Mare-Balena",2,0.304878,0.550725
"11-Pride-Perjudice","2-Pride-Perjudice",2,0.460377,0.468171
"11-Pride-Perjudice","20-Don-Quijote",2,0.0817844,0.108065
"11-Pride-Perjudice","20-Mare-Balena",2,0.163793,0.27954
"11-Pride-Perjudice","20-Pride-Perjudice",2,0.0699301,0.0800508
"11-Pride-Perjudice","3-Don-Quijote",2,0.0902778,0.135213
"11-Pride-Perjudice","3-Mare-Balena",2,0.336257,0.597567
"11-Pride-Perjudice","3-Pride-Perjudice",2,0.14094,0.139869
"11-Pride-Perjudice","4-Don-Quijote",2,0.485714,0.909106
"11-Pride-Perjudice","4-Mare-Balena",2,0.0480769,0.0860179
"11-Pride-Perjudice","4-Pride-Perjudice",2,0.150215,0.148358
"11-Pride-Perjudice","5-Don-Quijote",2,0.16129,0.261682
"11-Pride-Perjudice","5-Mare-Balena",2,0.309309,0.523109
"11-Pride-Perjudice","5-Pride-Perjudice",2,0.253112,0.246234
"11-Pride-Perjudice","6-Don-Quijote",2,0.0759494,0.0972697
"11-Pride-Perjudice","6-Mare-Balena",2,0.229773,0.374471
"11-Pride-Perjudice","6-Pride-Perjudice",2,0.138577,0.124649
"11-Pride-Perjudice","7-Don-Quijote",2,0.361446,0.595951
"11-Pride-Perjudice","7-Mare-Balena",2,0.102041,0.212121
"11-Pride-Perjudice","7-Pride-Perjudice",2,0.1875,0.184563
"11-Pride-Perjudice","8-Don-Quijote",2,0.0693069,0.0882343
"11-Pride-Perjudice","8-Mare-Balena",2,0.045977,0.051132
"11-Pride-Perjudice","8-Pride-Perjudice",2,0.125561,0.188972
"11-Pride-Perjudice","9-Don-Quijote",2,0.0285714,0.0398614
"11-Pride-Perjudice","9-Mare-Balena",2,0.0119048,0.0159363
"11-Pride-Perjudice","9-Pride-Perjudice",2,0.13986,0.132259
"12-Don-Quijote","12-Mare-Balena",2,0.00558659,0.00708824
"12-Don-Quijote","12-Pride-Perjudice",2,0.0569106,0.100136
"12-Don-Quijote","13-Don-Quijote",2,0.18125,0.172358
"12-Don-Quijote","13-Mare-Balena",2,0.0865385,0.0999758
"12-Don-Quijote","13-Pride-Perjudice",2,0.197628,0.354896
"12-Don-Quijote","14-Don-Quijote",2,0.426357,0.4391
"12-Don-Quijote","14-Mare-Balena",2,0.351613,0.584409
"12-Don-Quijote","14-Pride-Perjudice",2,0.137615,0.220007
"12-Don-Quijote","15-Don-Quijote",2,0.282723,0.252615
"12-Don-Quijote","15-Mare-Balena",2,0.39441,0.622773
"12-Don-Quijote","15-Pride-Perjudice",2,0.143885,0.152144
"12-Don-Quijote","16-Don-Quijote",2,0.456,0.433171
"12-Don-Quijote","16-Mare-Balena",2,0.404692,0.739118
"12-Don-Quijote","16-Pride-Perjudice",2,0.315789,0.539478
"12-Don-Quijote","17-Don-Quijote",2,0.422642,0.410669
"12-Don-Quijote","17-Mare-Balena",2,0.312704,0.508077
"12-Don-Quijote","17-Pride-Perjudice",2,0.0186916,0.0334019
"12-Don-Quijote","18-Don-Quijote",2,0.171103,0.165143
"12-Don-Quijote","18-Mare-Balena",2,0.152466,0.181812
"12-Don-Quijote","18-Pride-Perjudice",2,0.363636,0.666327
"12-Don-Quijote","19-Don-Quijote",2,0.459227,0.431933
"12-Don-Quijote","19-Mare-Balena",2,0.287975,0.492749
"12-Don-Quijote","19-Pride-Perjudice",2,0.125,0.244186
"12-Don-Quijote","2-Don-Quijote",2,0.379182,0.408778
"12-Don-Quijote","2-Mare-Balena",2,0.163866,0.253878
"12-Don-Quijote","2-Pride-Perjudice",2,0.0115385,0.0177654
"12-Don-Quijote","20-Don-Quijote",2,0.210526,0.237033
"12-Don-Quijote","20-Mare-Balena",2,0.222615,0.307627
"12-Don-Quijote","20-Pride-Perjudice",2,0.0666667,0.134757
"12-Don-Quijote","3-Don-Quijote",2,0.256545,0.265386
"12-Don-Quijote","3-Mare-Balena",2,0.0877193,0.161828
"12-Don-Quijote","3-Pride-Perjudice",2,0.160714,0.326916
"12-Don-Quijote","4-Don-Quijote",2,0.222222,0.155917
"12-Don-Quijote","4-Mare-Balena",2,0.136842,0.217011
"12-Don-Quijote","4-Pride-Perjudice",2,0.0614035,0.112926
"12-Don-Quijote","5-Don-Quijote",2,0.235294,0.224867
"12-Don-Quijote","5-Mare-Balena",2,0.0982659,0.0958314
"12-Don-Quijote","5-Pride-Perjudice",2,0.362319,0.715952
"12-Don-Quijote","6-Don-Quijote",2,0.212598,0.207624
"12-Don-Quijote","6-Mare-Balena",2,0.046875,0.0410285
"12-Don-Quijote","6-Pride-Perjudice",2,0.275081,0.470911
"12-Don-Quijote","7-Don-Quijote",2,0.0909091,0.0903995
"12-Don-Quijote","7-Mare-Balena",2,0.170854,0.252329
"12-Don-Quijote","7-Pride-Perjudice",2,0.00947867,0.0106378
"12-Don-Quijote","8-Don-Quijote",2,0.829181,0.836625
"12-Don-Quijote","8-Mare-Balena",2,0.0917031,0.132681
"12-Don-Quijote","8-Pride-Perjudice",2,0.369318,0.734435
"12-Don-Quijote","9-Don-Quijote",2,0.362869,0.402807
"12-Don-Quijote","9-Mare-Balena",2,0.319444,0.480506
"12-Don-Quijote","9-Pride-Perjudice",2,0.16129,0.360571
"12-Mare-Balena","12-Pride-Perjudice",2,0.0655738,0.0785135
"12-Mare-Balena","13-Don-Quijote",2,0.439528,0.602586
"12-Mare-Balena","13-Mare-Balena",2,0.0147059,0.0218004
"12-Mare-Balena","13-Pride-Perjudice",2,0.532663,0.926572
"12-Mare-Balena","14-Don-Quijote",2,0.0333333,0.0377637
"12-Mare-Balena","14-Mare-Balena",2,0.18254,0.167486
"12-Mare-Balena","14-Pride-Perjudice",2,0.152709,0.21743
"12-Mare-Balena","15-Don-Quijote",2,0.30292,0.391359
"12-Mare-Balena","15-Mare-Balena",2,0.418182,0.413657
"12-Mare-Balena","15-Pride-Perjudice",2,0.0704225,0.111024
"12-Mare-Balena","16-Don-Quijote",2,0.0322581,0.0425488
"12-Mare-Balena","16-Mare-Balena",2,0.365854,0.358779
"12-Mare-Balena","16-Pride-Perjudice",2,0.262136,0.443112
"12-Mare-Balena","17-Don-Quijote",2,0.386018,0.510407
"12-Mare-Balena","17-Mare-Balena",2,0.813291,0.818865
"12-Mare-Balena","17-Pride-Perjudice",2,0.114754,0.172286
"12-Mare-Balena","18-Don-Quijote",2,0.128,0.196755
"12-Mare-Balena","18-Mare-Balena",2,0.118519,0.10402
"12-Mare-Balena","18-Pride-Perjudice",2,0.0470588,0.0746581
"12-Mare-Balena","19-Don-Quijote",2,0.243028,0.302448
"12-Mare-Balena","19-Mare-Balena",2,0.332215,0.334857
"12-Mare-Balena","19-Pride-Perjudice",2,0.118919,0.157036
"12-Mare-Balena","2-Don-Quijote",2,0.185185,0.293201
"12-Mare-Balena","2-Mare-Balena",2,0.116667,0.110072
"12-Mare-Balena","2-Pride-Perjudice",2,0.228782,0.350213
"12-Mare-Balena","20-Don-Quijote",2,0.187773,0.256397
"12-Mare-Balena","20-Mare-Balena",2,0.324786,0.292873
"12-Mare-Balena","20-Pride-Perjudice",2,0.424,0.708533
"12-Mare-Balena","3-Don-Quijote",2,0.0347826,0.101755
